time,ax,ay,az,wx,wy,wz
2024-03-21 19:36:59.9720,0.55,-0.07,-0.27,-0.22,0.04,0.33
2024-03-21 19:36:59.9820,0.62,0.15,-0.06,-0.3,0.09,0.3
2024-03-21 19:36:59.9920,0.77,0.38,0.07,-0.4,0.23,0.28
2024-03-21 19:37:00.0010,0.81,0.68,0.31,-0.4,0.23,0.28
2024-03-21 19:37:00.0120,0.7,0.79,0.75,-0.46,0.49,0.25
2024-03-21 19:37:00.0210,0.43,0.63,1.27,-0.51,0.55,0.25
2024-03-21 19:37:00.0310,0.09,0.42,1.5,-0.68,0.57,0.28
2024-03-21 19:37:00.0410,-0.24,0.27,1.61,-0.9,0.51,0.3
2024-03-21 19:37:00.0510,-0.5,0.04,1.98,-1.09,0.42,0.32
2024-03-21 19:37:00.0610,-0.72,-0.33,2.59,-1.2,0.39,0.32
2024-03-21 19:37:00.0710,-0.75,-0.84,3.18,-1.16,0.35,0.28
2024-03-21 19:37:00.0810,-0.64,-1.3,3.9,-0.97,0.32,0.2
2024-03-21 19:37:00.0910,-0.54,-1.62,4.59,-0.67,0.31,0.1
2024-03-21 19:37:00.1010,-0.59,-1.89,5.01,-0.3,0.32,0.02
2024-03-21 19:37:00.1110,-0.82,-2.14,5.1,0.07,0.34,0.0
2024-03-21 19:37:00.1210,-1.2,-2.31,4.89,0.39,0.38,0.02
2024-03-21 19:37:00.1310,-1.53,-2.46,4.27,0.57,0.37,0.03
2024-03-21 19:37:00.1410,-1.67,-2.58,3.4,0.64,0.32,0.03
2024-03-21 19:37:00.1510,-1.65,-2.63,2.44,0.62,0.25,0.02
2024-03-21 19:37:00.1620,-1.48,-2.59,1.46,0.56,0.18,-0.0
2024-03-21 19:37:00.1700,-1.37,-2.52,0.63,0.48,0.09,-0.02
2024-03-21 19:37:00.1810,-1.39,-2.38,0.1,0.42,-0.02,-0.02
2024-03-21 19:37:00.1900,-1.44,-2.14,-0.26,0.38,-0.11,0.01
2024-03-21 19:37:00.2000,-1.49,-1.86,-0.63,0.35,-0.14,0.06
2024-03-21 19:37:00.2100,-1.45,-1.52,-1.04,0.3,-0.13,0.11
2024-03-21 19:37:00.2200,-1.32,-1.15,-1.46,0.22,-0.12,0.18
2024-03-21 19:37:00.2300,-1.1,-0.76,-1.9,0.11,-0.07,0.19
2024-03-21 19:37:00.2410,-0.85,-0.54,-2.42,-0.01,-0.07,0.26
2024-03-21 19:37:00.2500,-0.68,-0.21,-2.8,-0.12,-0.01,0.3
2024-03-21 19:37:00.2600,-0.74,0.01,-3.2,-0.23,0.07,0.38
2024-03-21 19:37:00.2700,-0.69,0.24,-3.42,-0.25,0.12,0.48
2024-03-21 19:37:00.2800,-0.78,0.34,-3.19,-0.18,0.15,0.58
2024-03-21 19:37:00.2900,-0.78,0.25,-2.95,-0.08,0.14,0.67
2024-03-21 19:37:00.3000,-0.62,0.3,-2.74,0.02,0.13,0.7
2024-03-21 19:37:00.3100,-0.42,0.21,-2.79,0.06,0.04,0.73
2024-03-21 19:37:00.3200,-0.12,0.38,-2.95,0.02,-0.02,0.68
