time,ax,ay,az,wx,wy,wz
2024-03-24 16:24:42.5110,1.71,0.64,-3.31,-0.9,0.34,-0.37
2024-03-24 16:24:42.5200,2.23,0.83,-2.86,-0.9,0.82,-0.49
2024-03-24 16:24:42.5310,2.41,1.01,-2.32,-0.79,1.15,-0.61
2024-03-24 16:24:42.5410,2.32,1.12,-1.86,-0.62,1.27,-0.67
2024-03-24 16:24:42.5510,1.91,0.86,-1.38,-0.47,1.26,-0.69
2024-03-24 16:24:42.5610,1.33,0.61,-0.91,-0.37,1.09,-0.69
2024-03-24 16:24:42.5710,0.85,0.77,-0.38,-0.28,0.8,-0.68
2024-03-24 16:24:42.5800,0.72,0.99,-0.12,-0.21,0.45,-0.64
2024-03-24 16:24:42.5910,0.92,1.03,-0.22,-0.15,0.13,-0.61
2024-03-24 16:24:42.6000,1.25,1.12,-0.32,-0.08,-0.14,-0.61
2024-03-24 16:24:42.6110,1.32,1.15,-0.37,-0.05,-0.44,-0.62
2024-03-24 16:24:42.6200,1.23,1.03,-0.19,-0.04,-0.7,-0.67
2024-03-24 16:24:42.6310,1.17,0.89,-0.18,0.01,-0.82,-0.71
2024-03-24 16:24:42.6410,0.78,0.88,0.32,0.11,-0.85,-0.74
2024-03-24 16:24:42.6500,0.35,0.99,1.17,0.27,-0.72,-0.78
2024-03-24 16:24:42.6600,0.38,0.94,1.6,0.49,-0.52,-0.85
2024-03-24 16:24:42.6700,0.7,0.71,1.69,0.77,-0.26,-0.96
2024-03-24 16:24:42.6800,1.03,0.42,1.56,1.1,0.03,-1.09
2024-03-24 16:24:42.6900,1.28,0.25,1.65,1.42,0.19,-1.22
2024-03-24 16:24:42.7010,1.44,0.11,1.66,1.69,0.08,-1.28
2024-03-24 16:24:42.7120,1.29,0.07,1.46,1.75,-0.28,-1.29
